YEAR,MONTH,DAY,ORIGIN,ID,COUNTRY,REGION,DEPARTMENT_OF_ENERGY,LATITUDE,LONGITUDE,DEPTH,YIELD_1,YEILD_2,PURPOSE,NAME,TYPE;
66,12,03, 121500.0, 66058, USA, HATTIESE, MS,  31.000, -89.000, 0.900, 0.380, 0.380, PNE, STERLING, SHAFT ;
66,12,13, 210002.7, 66059, USA, NTS, ISC, 36.820, -115.960, 0.000, 0.0, 20.0, WE, NEWPOINT, SHAFT ;
66,12,13, 175000.0, 66070, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, SIDECAR, SHAFT ;
66,12,18, 45757.9, 66060, USSR, SEMI, KAZAKH,  49.920, 77.760, 0.000, 20.0, 150.0, PNE, SHAFT, SHAFT ;
66,12,20, 153001.9, 66061, USA, NTS, ISC, 37.320, -116.360, 0.000, 870.0, 870.0, WR, GREELEY, SHAFT ;
66,12,28, 40000.0, 66062, CHINA, LOP, NOR,  41.500, 89.000, 0.000, 122.0, 122.0, WR, TOWER, F ;
67,01,18, 0.0, 67050, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, RIVET, 1 SHAFT ;
67,01,19, 164502.5, 67001, USA, NTS, ISC, 37.140, -116.180, 0.000, 39.0, 39.0, WR, NASH, SHAFT F ;
67,01,20, 174005.5, 67002, USA, NTS, ISC, 37.080, -116.010, 0.000, 20.0, 200.0, WR, BOURBON, SHAFT ;
67,01,26, 0.0, 67051, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, RIVET, 2 SHAFT ;
67,01,30, 0.0, 67063, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
67,02,08, 151500.4, 67003, USA, NTS, ISC, 37.110, -116.100, 0.000, 0.0, 20.0, WR, WARD, SHAFT ;
67,02,23, 183400.5, 67004, USA, NTS, ISC, 36.910, -115.910, 0.000, 0.0, 20.0, WR, PERSIMMON, SHAFT ;
67,02,23, 185002.9, 67005, USA, NTS, ISC, 37.160, -116.070, 0.000, 20.0, 200.0, WR, AGILE, SHAFT ;
67,02,26, 35757.8, 67006, USSR, SEMI, KAZAKH,  49.790, 78.140, 0.000, 20.0, 150.0, FMS, TUNNEL, III SHAFT ;
67,03,02, 150000.3, 67007, USA, NTS, ISC, 37.110, -116.110, 0.000, 0.0, 20.0, WR, RIVET, III SHAFT ;
67,03,03, 0.0, 67052, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, MUSHROOM, SHAFT ;
67,03,10, 0.0, 67053, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, SE, FIZZ, SHAFT ;
67,03,25, 55758.9, 67008, USSR, SEMI, KAZAKH,  49.780, 78.060, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
67,04,04, 0.0, 67054, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, OAKLAND, SHAFT ;
67,04,06, 0.0, 67055, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, HP, HELLMAN, SHAFT ;
67,04,07, 150002.3, 67009, USA, NTS, ISC, 36.920, -116.420, 0.000, 0.0, 20.0, WR, FAWN, SHAFT ;
67,04,20, 40757.7, 67010, USSR, SEMI, KAZAKH,  49.760, 78.230, 0.000, 20.0, 150.0, PNE, TUNNEL, SHAFT ;
67,04,21, 150904.4, 67011, USA, NTS, ISC, 36.980, -116.080, 0.000, 0.0, 20.0, WR, CHOCOLATE, SHAFT ;
67,04,27, 144502.8, 67012, USA, NTS, ISC, 37.100, -116.100, 0.000, 0.0, 20.0, WR, EFFENDI, SHAFT ;
67,05,10, 134003.0, 67013, USA, NTS, ISC, 37.040, -116.020, 0.000, 20.0, 200.0, WR, MICKEY, SHAFT ;
67,05,20, 150001.7, 67014, USA, NTS, ISC, 37.160, -116.060, 0.000, 250.0, 250.0, WR, COMMODORE, SHAFT ;
67,05,23, 140002.0, 67015, USA, NTS, ISC, 37.270, -116.350, 0.000, 155.0, 155.0, WR, SCOTCH, SHAFT ;
67,05,26, 150005.1, 67016, USA, NTS, ISC, 37.210, -116.500, 0.000, 76.0, 76.0, WR, KNICKERBOCKER, SHAFT ;
67,05,26, 0.0, 67056, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, SE, ABSINTHE, SHAFT ;
67,05,28, 40757.7, 67017, USSR, SEMI, KAZAKH,  49.810, 78.110, 0.000, 0.0, 20.0, PNE, TUNNEL, 2x ;
67,06,05, 190000.0, 67018, FRANCE, MURUEOA, DOE, -22.000, -139.000, 0.000, 0.0, 20.0, WR, ALTAIR, BALLOON ;
67,06,17, 1909.8, 67019, CHINA, LOP, NOR,  40.800, 89.400, 0.000, 3300.0, 3300.0, WR, AIRDROP, F ;
67,06,22, 131001.7, 67020, USA, NTS, ISC, 37.000, -115.950, 0.000, 0.0, 20.0, PNE, SWITCH, SHAFT F ;
67,06,26, 160002.2, 67021, USA, NTS, ISC, 37.150, -116.230, 0.000, 0.0, 20.0, WE, MIDIMIST, TUNNEL F ;
67,06,27, 193000.0, 67022, FRANCE, MURUROA, DOE, -22.000, -139.000, 0.000, 0.0, 200.0, WR, ANTARES, BALLOON ;
67,06,29, 25657.8, 67023, USSR, SEMI, KAZAKH,  49.870, 78.100, 0.000, 0.001, 20.0, WR, TUNNEL, SHAFT F ;
67,06,29, 112503.7, 67024, USA, NTS, ISC, 37.000, -116.060, 0.000, 10.0, 10.0, WE, UMBER, SHAFT F ;
67,07,02, 173000.0, 67025, FRANCE, MURUROA, DOE, -22.000, -139.000, 0.000, 0.0, 200.0, WR, ARCTURUS, BARGE ;
67,07,14, 0.0, 67057, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, SE, VITO, SHAFT ;
67,07,15, 32657.6, 67026, USSR, SEMI, KAZAKH,  49.880, 78.160, 0.000, 0.001, 20.0, PNE, TUNNEL, SHAFT ;
67,07,27, 130002.7, 67027, USA, NTS, ISC, 37.070, -116.040, 0.000, 20.0, 200.0, WR, STANLEY, SHAFT ;
67,08,04, 65758.0, 67028, USSR, SEMI, KAZAKH,  49.820, 78.050, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
67,08,04, 140001.0, 67048, USA, NTS, DIS, 37.010, -116.150, 0.000, 0.0, 20.0, WR, GIBSON, SHAFT ;
67,08,10, 141000.3, 67029, USA, NTS, ISC, 37.180, -116.050, 0.000, 0.0, 20.0, WR, WASHER, SHAFT ;
67,08,18, 201230.4, 67030, USA, NTS, ISC, 36.960, -116.040, 0.000, 0.0, 20.0, WR, BORDEAUX, SHAFT ;
67,08,24, 0.0, 67058, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, LEXINGTON, SHAFT ;
67,08,31, 163000.4, 67031, USA, NTS, ISC, 37.120, -116.120, 0.000, 0.0, 20.0, WE, DOOR, MIST TUNNEL F ;
67,09,02, 0.0, 67064, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.001, 20.0, WE, TUNNEL, SHAFT ;
67,09,07, 134503.1, 67032, USA, NTS, ISC, 37.070, -116.070, 0.000, 20.0, 200.0, WE, YARD, SHAFT ;
67,09,15, 0.0, 67059, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, GILROY, SHAFT ;
67,09,16, 40358.2, 67033, USSR, SEMI, KAZAKH,  50.010, 77.800, 0.000, 0.001, 20.0, WR, SHAFT, SHAFT F ;
67,09,21, 204504.1, 67034, USA, NTS, ISC, 37.000, -116.120, 0.000, 2.2, 2.2, PNE, MARVEL, SHAFT F ;
67,09,22, 50357.8, 67035, USSR, SEMI, KAZAKH,  50.020, 77.720, 0.000, 10.0, 10.0, WR, SHAFT, SHAFT ;
67,09,27, 170002.4, 67036, USA, NTS, ISC, 37.100, -116.000, 0.000, 20.0, 200.0, WR, ZAZA, SHAFT ;
67,10,06, 70002.0, 67049, USSR, TYUMEN, RUSS,  57.690, 65.270, 0.000, 0.3, 0.3, PNE, TAVDA, SHAFT ;
67,10,17, 50358.0, 67037, USSR, SEMI, KAZAKH,  49.800, 78.030, 0.000, 0.001, 20.0, PNE, TUNNEL, 2x ;
67,10,18, 143002.0, 67038, USA, NTS, ISC, 37.090, -116.030, 0.000, 20;0 200.0, WR ANPHER SHAFT ,,, F2x 
67,10,21, 45958.4, 67039, USSR, NZ, RUSS,  73.400, 54.420, 0.000, 20.0, 1500.0, WR, TUNNEL, F2x ;
67,10,25, 143001.0, 67040, USA, NTS, ISC, 36.990, -116.030, 0.000, 0.0, 20.0, WR, SAZERAC, SHAFT ;
67,10,25, 0.0, 67060, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, COGNAC, SHAFT ;
67,10,25, 0.0, 67061, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, WORTH, SHAFT ;
67,10,30, 60357.9, 67041, USSR, SEMI, KAZAKH,  49.810, 78.020, 0.000, 0.001, 20.0, WR, TUNNEL, SHAFT ;
67,11,08, 150003.1, 67042, USA, NTS, ISC, 37.020, -116.060, 0.000, 0.0, 20.0, WR, COBBLER, SHAFT ;
67,11,22, 40357.5, 67043, USSR, SEMI, KAZAKH,  49.930, 77.400, 0.000, 0.001, 20.0, WR, SHAFT, SHAFT ;
67,12,06, 0.0, 67062, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, POLKA, SHAFT ;
67,12,08, 60357.4, 67044, USSR, SEMI, KAZAKH,  49.880, 78.210, 0.000, 0.001, 20.0, WR, TUNNEL, SHAFT F ;
67,12,10, 193001.3, 67045, USA, FARMINGT, NM,  36.670, -107.170, 0.000, 29.0, 29.0, PNE, GASBUGGY, SHAFT F ;
67,12,15, 150003.5, 67046, USA, NTS, ISC, 37.010, -116.070, 0.000, 0.0, 20.0, WR, STILT, SHAFT ;
67,12,24, 0.0, 67047, CHINA, LOP, NOR,  41.500, 89.000, 0.000, 15.0, 25.0, WR, AIRDROP, SHAFT F ;
68,01,07, 34657.6, 68001, USSR, SEMI, KAZAKH,  49.740, 78.320, 0.000, 0.001, 20.0, PNE, TUNNEL, SHAFT F ;
68,01,18, 163005.1, 68002, USA, NTS, ISC, 37.230, -116.190, 0.000, 7.4, 7.4, WE, HUPMOBILE, SHAFT F ;
68,01,19, 150003.7, 68003, USA, NTS, ISC, 37.180, -114.120, 0.000, 20.0, 200.0, WR, STACCATO, SHAFT ;
68,01,19, 181502.2, 68004, USA, C, NEVADA,  38.650, -116.200, 0.000, 200.0, 1000.0, WR, FAULTLESS, SHAFT ;
68,01,24, 0.0, 68063, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, BRUSH, SHAFT ;
68,01,26, 160003.8, 68005, USA, NTS, ISC, 37.240, -116.450, 0.000, 2.3, 2.3, PNE, CABRIOLET, CRATER F ;
68,01,31, 153001.0, 68057, USA, NTS, DIS, 36.890, -116.120, 0.000, 0.0, 20.0, WR, MALLET, SHAFT ;
68,02,21, 153001.9, 68006, USA, NTS, ISC, 37.100, -116.020, 0.000, 20.0, 200.0, WR, KNOX, SHAFT ;
68,02,21, 0.0, 68064, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, TORCH, SHAFT ;
68,02,29, 170832.6, 68007, USA, NTS, ISC, 37.120, -116.200, 0.000, 0.0, 20.0, WE, DORSALFIN, TUNNEL ;
68,03,05, 0.0, 68065, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, RUSSET, SHAFT ;
68,03,12, 170400.1, 68008, USA, NTS, ISC, 37.030, -116.380, 0.000, 1.1, 1.1, PNE, BUGGY, A-E CRATER 5x ;
68,03,14, 151900.0, 68009, USA, NTS, DOE, 37.000, -116.000, 0.200, 1.5, 1.5, WR, POMMARD, SHAFT ;
68,03,22, 150002.1, 68010, USA, NTS, ISC, 37.300, -116.270, 0.000, 20.0, 200.0, WR, STINGER, SHAFT ;
68,03,25, 184429.8, 68015, USA, NTS, ISC, 36.830, -115.930, 0.000, 0.0, 20.0, WE, MILK, SHAKE SHAFT ;
68,04,04, 0.0, 68066, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, BEVEL, SHAFT ;
68,04,10, 140002.8, 68016, USA, NTS, ISC, 37.120, -116.080, 0.000, 0.0, 200.0, WR, NOOR, SHAFT F2x ;
68,04,18, 140503.1, 68017, USA, NTS, ISC, 37.100, -116.070, 0.000, 20.0, 200.0, WR, SHUFFLE, SHAFT ;
68,04,23, 170131.2, 68018, USA, NTS, ISC, 37.440, -116.190, 0.000, 0.0, 20.0, PNE, SCROLL, SHAFT ;
68,04,24, 103557.3, 68019, USSR, SEMI, KAZAKH,  49.840, 78.070, 0.000, 0.001, 20.0, WR, TUNNEL, SHAFT ;
68,04,26, 150001.0, 68020, USA, NTS, ISC, 37.310, -116.410, 0.000, 1300.0, 1300.0, WR, BOXCAR, SHAFT ;
68,05,03, 160001.0, 68058, USA, NTS, DIS, 37.000, -115.990, 0.000, 0.0, 20.0, WR, HATCHET, SHAFT ;
68,05,08, 0.0, 68067, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, CROCK, SHAFT ;
68,05,17, 130003.8, 68021, USA, NTS, ISC, 37.100, -116.060, 0.000, 20.0, 200.0, WR, CLARKSMOBILE, SHAFT ;
68,05,21, 35900.0, 68022, USSR, PAMUK, UZBEK,  0.000, 0.000, 0.000, 47.0, 47.0, PNE, SHAFT, SHAFT ;
68,05,23, 0.0, 68079, USSR, SEMI, KAZAKH,  0.000, 0.000, 0.000, 0.0, 0.001, WR, TUNNEL, SHAFT ;
68,05,28, 0.0, 68068, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, ADZE, SHAFT ;
68,06,05, 0.0, 68069, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, WEMBLEY, SHAFT ;
68,06,06, 213002.6, 68023, USA, NTS, ISC, 37.200, -116.070, 0.000, 0.0, 20.0, WR, TUB, A-F SHAFT 5x ;
68,06,11, 30557.7, 68024, USSR, SEMI, KAZAKH,  49.800, 78.130, 0.000, 0.001, 20.0, WR, TUNNEL, SHAFT ;
68,06,15, 140001.4, 68025, USA, NTS, ISC, 37.260, -116.270, 0.000, 20.0, 200.0, WR, RICKEY, SHAFT ;
68,06,19, 50557.4, 68026, USSR, SEMI, KAZAKH,  49.960, 79.050, 0.000, 0.001, 20.0, FMS, SHAFT, SHAFT ;
68,06,25, 0.0, 68070, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, FUNNEL, SHAFT ;
68,06,25, 0.0, 68071, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, SEVILLA, SHAFT ;
68,06,28, 133301.2, 68027, USA, NTS, ISC, 37.180, -116.480, 0.000, 20.0, 200.0, WR, CHATEAUGAY, SHAFT ;
68,07,01, 40200.9, 68028, USSR, AZGIR, KAZAKH,  47.850, 47.720, 0.000, 27.0, 27.0, PNE, SHAFT, BALLOON ;
68,07,07, 220000.0, 68029, FRANCE, MURUROA, DOE, -22.000, -139.000, 0.000, 0.0, 200.0, WR, CAPELLA, BALLOON ;
68,07,12, 120757.0, 68030, USSR, SEMI, KAZAKH,  49.770, 78.090, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
68,07,15, 190000.0, 68031, FRANCE, MURUROA, DOE, -22.000, -139.000, 0.000, 0.0, 1000.0, WR, CASTOR, BALLOON ;
68,07,17, 0.0, 68072, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, SPUD, SHAFT ;
68,07,30, 130001.0, 68032, USA, NTS, ISC, 37.070, -116.070, 0.000, 20.0, 200.0, WR, TANYA, SHAFT ;
68,08,03, 210000.0, 68033, FRANCE, MURUROA, DOE, -22.000, -139.000, 0.000, 0.0, 200.0, WR, POLLUX, BALLOON ;
68,08,09, 0.0, 68073, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, IMP, SHAFT ;
68,08,15, 0.0, 68074, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, RACK, SHAFT ;
68,08,20, 40558.3, 68034, USSR, SEMI, KAZAKH,  50.000, 78.020, 0.000, 0.0, 20.0, WR, TUNNEL, F2x ;
68,08,24, 182958.9, 68035, FRANCE, FANGATAUFA, UGS, -22.207, -138.809, 0.000, 1000.0, WR CANOPUS BALLOON F ,,, SHAFT ;
68,08,27, 162959.9, 68036, USA, NTS, ISC, 36.850, -115.900, 0.000, 0.0, 20.0, WE, DIANAMOON, SHAFT ;
68,08,29, 224500.7, 68037, USA, NTS, ISC, 37.280, -116.290, 0.000, 20.0, 200.0, WR, SLED, SHAFT ;
68,09,05, 40557.5, 68038, USSR, SEMI, KAZAKH,  49.750, 78.150, 0.000, 0.001, 20.0, WE, TUNNEL, SHAFT ;
68,09,06, 140002.0, 68039, USA, NTS, ISC, 37.210, -116.080, 0.000, 20.0, 200.0, WR, NOGGIN, SHAFT ;
68,09,08, 185959.4, 68040, FRANCE, MURUROA, ISC, -21.830, -139.050, 0.000, 1000.0, WR PROCYON BALLOON F ,,, A SHAFT ;
68,09,12, 135959.7, 68041, USA, NTS, ISC, 36.880, -115.910, 0.000, 0.0, 20.0, WR, KNIFE, A SHAFT ;
68,09,17, 140003.6, 68042, USA, NTS, ISC, 37.050, -116.130, 0.000, 20.0, 200.0, PNErPLO, STODDARD, SHAFT F ;
68,09,24, 170503.3, 68043, USA, NTS, ISC, 37.170, -116.270, 0.000, 0.0, 20.0, WE, HUDSON, SEAL TUNNEL ;
68,09,29, 34257.8, 68044, USSR, SEMI, KAZAKH,  49.820, 78.180, 0.000, 60.0, 60.0, WE, TUNNEL, C SHAFT ;
68,10,03, 142900.0, 68045, USA, NTS, ISC, 37.020, -115.940, 0.000, 0.0, 20.0, WR, KNIFE, C SHAFT ;
68,10,03, 0.0, 68075, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, SE, WELDER, SHAFT ;
68,10,10, 143004.0, 68059, USA, NTS, DIS, 36.990, -116.260, 0.000, 0.0, 20.0, WR, WAT, SHAFT ;
68,10,21, 0.0, 68080, USSP, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.24, 0.24, PNE, TELKEM, SHAFT ;
68,10,29, 0.0, 68076, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, HULA, SHAFT ;
68,10,29, 0.0, 68081, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.001, 20.0, WR, TUNNEL, A-B SHAFT 2x ;
68,10,31, 183004.0, 68060, USA, NTS, DIS, 36.870, -116.270, 0.000, 0.0, 20.0, SE, BIT, A-B SHAFT 2x ;
68,10,31, 0.0, 68077, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, FILE, SHAFT ;
68,11,04, 151502.8, 68046, USA, NTS, ISC, 37.050, -116.080, 0.000, 20.0, 200.0, WR, CREW, SHAFT ;
68,11,04, 0.0, 68082, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, CREW, 2-3 SHAFT 2x ;
68,11,07, 100205.4, 68047, USSR, NZ, RUSS,  73.390, 54.580, 0.000, 0.0, 1500.0, WR, TUNNEL, F3x ;
68,11,09, 25357.7, 68048, USSR, SEMI, KAZAKH,  49.760, 78.060, 0.000, 0.001, 20.0, PNE, TUNNEL, SHAFT 3x ;
68,11,12, 0.0, 68083, USSR, SEMI, KAZAKH,  37.000, 78.000, 0.000, 0.24, 0.24, PNE, TELKEM, SHAFT 3x ;
68,11,15, 154500.8, 68049, USA, NTS, ISC, 37.020, -115.990, 0.000, 0.0, 20.0, WR, KNIFE, B SHAFT ;
68,11,15, 153005.0, 68061, USA, NTS, DIS, 37.000, -116.310, 0.000, 0.0, 20.0, WR, AUGER, SHAFT ;
68,11,20, 180003.4, 68050, USA, NTS, ISC, 36.950, -116.180, 0.000, 0.0, 20.0, WE, MINGVASE, TUNNEL ;
68,11,22, 161900.3, 68051, USA, NTS, ISC, 37.130, -116.040, 0.000, 0.0, 20.0, WR, TINDERBOX, SHAFT ;
68,12,08, 160005.8, 68052, USA, NTS, ISC, 37.280, -116.370, 0.000, 30.0, 30.0, PNE, SCHOONER, CRATER F ;
68,12,12, 151003.0, 68053, USA, NTS, ISC, 37.020, -116.070, 0.000, 0.0, 20.0, WR, TYG, A-F SHAFT 6x ;
68,12,12, 152001.0, 68062, USA, NTS, DIS, 37.010, -116.110, 0.000, 0.0, 20.0, WR, SCISSORS, SHAFT ;
68,12,12, 0.0, 68078, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, SE, BAYLEAF, SHAFT ;
68,12,18, 50157.0, 68054, USSR, SEMI, KAZAKH,  49.700, 78.100, 0.000, 0.001, 20.0, PNE, TUNNEL, SHAFT ;
68,12,19, 163000.0, 68055, USA, NTS, ISC, 37.200, -116.500, 0.000, 1150.0, 1150.0, WR, BENHAM, SHAFT ;
68,12,27, 73000.0, 68056, CHINA, LOP, NOR,  41.500, 89.000, 0.000, 3000.0, 3000.0, WR, AIRDROP, SHAFT ;
69,01,15, 190005.2, 69001, USA, NTS, ISC, 37.140, -116.070, 0.000, 10.0, 10.0, WE, PACKARD, SHAFT ;
69,01,15, 193002.1, 69002, USA, NTS, ISC, 37.190, -116.220, 0.000, 20.0, 200.0, WR, WINESKIN, SHAFT ;
69,01,22, 0.0, 69047, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, SHAVE, SHAFT ;
69,01,30, 150003.7, 69003, USA, NTS, ISC, 37.040, -115.990, 0.000, 20.0, 200.0, WR, VISE, SHAFT ;
69,01,30, 0.0, 69048, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, BIGGIN, SHAFT ;
69,02,04, 0.0, 69049, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, NIPPER, SHAFT ;
69,02,04, 0.0, 69050, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, WINCH, SHAFT ;
69,02,12, 161822.0, 69004, USA, NTS, ISC, 37.150, -116.140, 0.000, 0.0, 20.0, WE, CYPRESSE, TUNNEL ;
69,03,07, 82657.6, 69005, USSR, SEMI, KAZAKH,  49.840, 78.150, 0.000, 20.0, 150.0, WR, TUNNEL, SHAFT ;
69,03,18, 0.0, 69051, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, SE, VALISE, SHAFT ;
69,03,18, 0.0, 69052, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, CHATTY, SHAFT ;
69,03,20, 181203.5, 69006, USA, NTS, ISC, 36.960, -116.020, 0.000, 0.0, 20.0, WR, BARSAC, SHAFT ;
69,03,21, 143002.9, 69007, USA, NTS, ISC, 37.110, -116.080, 0.000, 0.0, 100.0, WR, COFFER, SHAFT ;
69,04,04, 0.0, 69064, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.001, 20.0, WR, TUNNEL, A/B SHAFT 2x ;
69,04,13, 0.0, 69065, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.001, 20.0, PNE, TUNNEL, A/B SHAFT 2x ;
69,04,24, 0.0, 69053, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, GOURD, A/B SHAFT 2x ;
69,04,30, 170002.6, 69008, USA, NTS, ISC, 37.050, -116.030, 0.000, 20.0, 200.0, WR, BLENTON, SHAFT ;
69,04,30, 170002.6, 69009, USA, NTS, ISC, 37.050, -116.030, 0.000, 20.0, 200.0, WR, THISTLE, SHAFT ;
69,05,07, 134501.9, 69010, USA, NTS, ISC, 37.250, -116.460, 0.000, 20.0, 200.0, WR, PURSE, SHAFT ;
69,05,15, 0.0, 69054, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, ALIMENT, SHAFT ;
69,05,16, 40257.3, 69011, USSR, SEMI, KAZAKH,  49.780, 78.160, 0.000, 0.001, 20.0, WR, TUNNEL, SHAFT ;
69,05,27, 141502.4, 69012, USA, NTS, ISC, 37.010, -116.030, 0.000, 20.0, 200.0, WR, TORRIDO, SHAFT ;
69,05,27, 0.0, 69055, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, SE, IPECAC, A-B SHAFT 2x ;
69,05,31, 50156.9, 69013, USSR, SEMI, KAZAKH,  50.010, 77.810, 0.000, 0.001, 20.0, WR, SHAFT, SHAFT ;
69,06,12, 140003.7, 69014, USA, NTS, ISC, 36.950, -116.070, 0.000, 0.0, 20.0, WR, TAPPER, SHAFT ;
69,06,26, 0.0, 69056, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, BOWL, 1-2 SHAFT 2x ;
69,07,04, 24657.3, 69015, USSR, SEMI, KAZAKH,  49.760, 78.200, 0.000, 0.001, 20.0, PNE, TUNNEL, 2x ;
69,07,16, 130232.3, 69016, USA, NTS, ISC, 37.070, -116.080, 0.000, 20.0, 200.0, WR, ILDRIM, SHAFT ;
69,07,16, 145502.3, 69017, USA, NTS, ISC, 37.130, -116.070, 0.000, 20.0, 200.0, WR, HUTCH, SHAFT ;
69,07,23, 24658.0, 69018, USSR, SEMI, KAZAKH,  49.880, 78.230, 0.000, 16.0, 16.0, WR, TUNNEL, A-B TUNNEL 2x ;
69,08,14, 143000.0, 69019, USA, NTS, ISC, 37.200, -116.100, 0.000, 0.0, 20.0, WR, SPIDER, A-B TUNNEL 2x ;
69,08,27, 134503.0, 69020, USA, NTS, ISC, 36.910, -116.010, 0.000, 0.0, 20.0, WR, PLIERS, SHAFT ;
69,08,27, 0.0, 69057, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, HOREHOUND, SHAFT ;
69,09,02, 45957.4, 69021, USSR, PERM, RUSS,  57.350, 54.770, 0.000, 7.6, 7.6, PNE, GRIFON, SHAFT ;
69,09,08, 45956.4, 69022, USSR, PERM, RUSS,  51.310, 55.030, 0.000, 7.6, 7.6, PNE, GRIFON, SHAFT ;
69,09,10, 210001.0, 69023, USA, GRAND, V,  39.500, -107.880, 0.000, 40.0, 40.0, PNE, RULISON, SHAFT F ;
69,09,11, 40157.5, 69024, USSR, SEMI, KAZAKH,  49.770, 78.030, 0.000, 0.001, 20.0, PNE, TUNNEL, 2x ;
69,09,12, 180221.0, 69025, USA, NTS, ISC, 36.840, -115.930, 0.000, 0.0, 20.0, WE, MINUTE, STEAK SHAFT ;
69,09,16, 143002.2, 69026, USA, NTS, ISC, 37.330, -116.430, 0.000, 0.0, 1000.0, WR, JORUM, SHAFT ;
69,09,20, 0.0, 69058, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, KYACK, A-B SHAFT 2x ;
69,09,22, 161458.9, 69027, CHINA, LOP, NOR,  41.350, 88.330, 0.000, 25.0, 25.0, WR, UG, F ;
69,09,26, 65955.9, 69028, USSR, STAVRO, RUSS,  45.880, 42.490, 0.000, 10.0, 10.0, PNE, SHAFT, 2x ;
69,09,29, 84026.2, 69029, CHINA, LOP, NOR,  40.720, 89.300, 0.000, 3000.0, 3000.0, WR, AIRDROP, 2x ;
69,10,01, 40257.7, 69030, USSR, SEMI, KAZAKH,  49.810, 78.180, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
69,10,01, 0.0, 69059, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, SE, SEAWEED, C-E SHAFT F3x ;
